"","cali_intc_extAvg_W0","cali_intc_extAvg_W1","cali_intc_estsd_extAvg_W0","cali_intc_estsd_extAvg_W1","cali_intc_byAvg_W0","cali_intc_byAvg_W1","cali_intc_estsd_byAvg_W0","cali_intc_estsd_byAvg_W1","cali_intc_rej_byAvg_W0","cali_intc_rej_byAvg_W1","cali_intc_byAgt_W0","cali_intc_byAgt_W1","cali_intc_estsd_byAgt_W0","cali_intc_estsd_byAgt_W1","cali_intc_byAvg_1fold_W0","cali_intc_byAvg_1fold_W1","cali_intc_estsd_byAvg_1fold_W0","cali_intc_estsd_byAvg_1fold_W1","cali_intc_rej_byAvg_1fold_W0","cali_intc_rej_byAvg_1fold_W1","cali_intc_extAvg_1fold_W0","cali_intc_extAvg_1fold_W1","cali_intc_estsd_extAvg_1fold_W0","cali_intc_estsd_extAvg_1fold_W1","cali_intc_rej_extAvg_1fold_W0","cali_intc_rej_extAvg_1fold_W1","cali_intc_byAvg_2fold_W0","cali_intc_byAvg_2fold_W1","cali_intc_estsd_byAvg_2fold_W0","cali_intc_estsd_byAvg_2fold_W1","cali_intc_rej_byAvg_2fold_W0","cali_intc_rej_byAvg_2fold_W1","cali_intc_extAvg_2fold_W0","cali_intc_extAvg_2fold_W1","cali_intc_estsd_extAvg_2fold_W0","cali_intc_estsd_extAvg_2fold_W1","cali_intc_rej_extAvg_2fold_W0","cali_intc_rej_extAvg_2fold_W1"
"result.249",0.0869684526632195,-0.0584427614441432,0.0905873804819743,0.0905873804819743,0.000150108565424794,-0.000488620252124827,0.0934194511470664,0.0218351884049648,0,0,0.000162295338866492,-0.000530190987995207,0.0934215183229719,0.021834842173509,0.00914291627025259,-0.00711787274283926,0.131769686439266,0.0308214727674938,0,0,0.0815969784177477,-0.0607490866321151,0.127829752618337,0.0315898751991863,0,0,-0.00884269913940301,0.00614063223858961,0.132460423163999,0.0309377663910522,0,0,0.0923399269086913,-0.0561364362561714,0.128390051496583,0.0316111622191942,0,0
"result.250",-0.011756871256443,0.0935900195842845,0.0916551887350578,0.0916551887350578,0.00116730821669113,-0.000677586536616235,0.089949742560888,0.0223991792942262,0,0,0.00103202645943458,-0.00071016219408778,0.0899487010051625,0.0223986987426585,-0.0146781219371078,-0.00536750766679478,0.127097207777024,0.0315958961385515,0,0,0.00917269271028955,0.0886005170053464,0.129982263065565,0.0305971959850107,0,0,0.0170127383704901,0.00401233459356231,0.127319083946128,0.031758550149291,0,0,-0.0326864352231756,0.0985795221632226,0.129257758876404,0.0306438843247112,0,1
"result.251",-0.0501339685464343,0.00735736467465579,0.0894219196199871,0.0894219196199871,-0.000771575896825017,-0.000134798441401919,0.0903436277771971,0.0220237445168843,0,0,-0.000879796616342903,-0.000129557380864045,0.0903410181143065,0.0220237122649019,0.0210767428898275,-0.00192418971338944,0.127483450448679,0.0312025759576445,0,0,-0.0504381367617195,0.00296334949295095,0.126122669646664,0.031005462167555,0,0,-0.0226198946834775,0.0016545928305856,0.128046916904319,0.0310899804223913,0,0,-0.049829800331149,0.0117513798563606,0.126800713353381,0.0309754526224958,0,0
"result.252",0.0652791325955098,0.0316350428651795,0.0968336663380267,0.0968336663380267,-0.000409724478668948,0.000371293869821319,0.0983257000448167,0.0221200085230595,0,0,-0.000415708639236095,0.000234488734252192,0.0983254593586109,0.0221207366365705,0.00196791613158423,-0.0200735888160338,0.13915514663634,0.0313017972224456,0,0,0.0515086045164082,0.0256020297617364,0.136795318517138,0.0307618078938853,0,0,-0.00278736508892213,0.0208161765556764,0.138951930430077,0.0312630348837929,0,0,0.0790496606746114,0.0376680559686227,0.137091649941959,0.0308032645385903,0,0
"result.253",-0.105239913899256,0.0118308500597949,0.0975830822759954,0.0975830822759954,0.00107627361049179,0.000196095128411291,0.0942820366885104,0.0218332274144258,0,0,0.00074276971418847,0.000201091478364847,0.094276688402743,0.021833530995703,0.0192400531245917,-0.00876573371245716,0.134030302102738,0.0309389532143675,0,0,-0.083736887383618,0.0126710918137326,0.138098394593248,0.0308236749533589,0,0,-0.0170875059036081,0.00915792396927974,0.132639567843361,0.0308147394253467,0,0,-0.126742940414893,0.0109906083058572,0.137908242232516,0.0307122969700623,0,0
"result.254",0.129989718566226,0.0309660608580394,0.0908461830732272,0.0908461830732272,0.00269317384976611,5.94265607171696e-05,0.0974895324190601,0.0222831071736719,0,0,0.00247863372296231,4.78146859628705e-05,0.0974905558350567,0.0222827129678792,-0.0207471570350495,-0.00176860855312302,0.137936310465296,0.0314238847191962,0,0,0.131926852145237,0.0218875906764082,0.128150088969359,0.0311758824685058,0,0,0.0261335047345817,0.00188746167455736,0.137805727407596,0.0316022600344438,0,0,0.128052584987214,0.0400445310396706,0.128801719414615,0.0313370755558186,0,0
"result.255",0.0119697305557858,-0.0629995751086076,0.0951101979053599,0.0951101979053599,-0.00252509686015544,-0.000560242675090681,0.0931899241152603,0.021466654526774,0,0,-0.00275466240767602,-0.00055244201607903,0.093197548548586,0.0214668089948488,-0.0302131645315821,-0.00570313772623119,0.132035094575829,0.0304110818693206,0,0,0.00779212312335694,-0.0611121307602784,0.134129068576075,0.0311240727332564,0,0,0.0251629708112712,0.00458265237604983,0.131545814544812,0.0303057860717625,0,0,0.0161473379882147,-0.0648870194569367,0.134883195019423,0.0309916637047563,0,1
"result.256",0.2308523728296,-0.0841739447826949,0.0914293176309764,0.0914293176309764,0.000493874598488644,0.000816818497026672,0.100170632325538,0.021841885770381,0,0,0.000110920039446127,0.000818476055372016,0.10017124110371,0.0218416985950915,0.0293050925142469,0.000482588721563985,0.14169812476445,0.0309676491803001,0,0,0.244411738685476,-0.0967128735468667,0.129646131327183,0.0318613253305567,0,0,-0.0283173433172696,0.00115104827248936,0.141627208808079,0.0308105329882535,0,0,0.217293006973724,-0.0716350160185232,0.128955030657306,0.0316455372635843,0,1
"result.257",0.0204181870104659,0.0428293620747233,0.0907659527508577,0.0907659527508577,6.91671964309429e-05,0.00106409319099441,0.0923377673435436,0.0220943183687557,0,0,7.50449491731317e-05,0.000825131470889944,0.0923402686433862,0.0220933507420009,0.00952426039653272,-0.0192098086941933,0.130276599095829,0.0311848614751818,0,0,0.0430022105390554,0.0262715925692426,0.12851789854551,0.030748961883046,0,0,-0.00938592600367084,0.0213379950761821,0.130894046697153,0.0313073079017849,0,0,-0.00216583651812357,0.059387131580204,0.128206984218447,0.030883877196472,0,0
"result.258",0.0774998074389782,0.0203262555969213,0.091018598385013,0.091018598385013,-0.0019868624906169,9.83567748113949e-05,0.0920848496819741,0.0222871309532117,0,0,-0.00195207764858569,9.59970218119975e-05,0.0920828071541299,0.022287156099351,0.010420203699811,0.00283057806154418,0.129695313936533,0.0315156020807106,0,0,0.084725401456819,0.0176652822686329,0.128735435283762,0.0312402556393261,0,0,-0.0143939286810447,-0.00263386451192139,0.130759972682138,0.0315219236401236,0,0,0.0702742134211373,0.0229872289252097,0.128704037244789,0.0312697167833699,0,0
"result.259",-0.110023807507134,0.00150783953219341,0.0960924380035638,0.0960924380035638,0.000659370676295835,-0.000141334136484241,0.0926525852876174,0.0220921184853828,0,0,1.22713040750754e-05,-0.000140996426080435,0.092648269390039,0.0220921249294299,-0.0341763117046727,0.000466054356867214,0.13079607193789,0.0312306820564489,0,0,-0.089513493847675,-0.00230215041812026,0.13474808487278,0.0313318241061292,0,0,0.0354950530572644,-0.000748722629835696,0.131265013467467,0.0312552651107144,0,0,-0.130534121166593,0.00531782948250707,0.137042373259492,0.0314028153537495,0,0
"result.260",0.094371557258634,-0.014059371487816,0.0860988794843303,0.0860988794843303,0.00262478634407177,0.000471039270638935,0.0905065924120717,0.0220836899641913,0,0,0.000981753532070169,0.000407566635285343,0.0905115330017204,0.0220829510593415,0.0634169733275856,0.00818728343626406,0.128048639929632,0.031312952440936,0,0,0.131011878906422,-0.0187151477207599,0.121771773554309,0.0316778454510586,0,0,-0.0581674006394421,-0.00724520489498619,0.127942661017019,0.0311491552682679,0,0,0.0577312356108461,-0.00940359525487209,0.121752632589424,0.0314520589064125,0,0
"result.261",-0.102540588700216,0.0174559370405638,0.0952195620175706,0.0952195620175706,-0.00275926682005517,-0.000525903572322603,0.0897990315761302,0.021909575852953,0,0,-0.00450988133347761,-0.000517516034504966,0.0898403418849958,0.021909349429945,0.0787566111533838,0.000868876351082228,0.126154128167487,0.0308833936669818,0,0,-0.0213251355762149,0.0201491150408205,0.133855394712625,0.03061511003966,0,0,-0.0842751447934941,-0.00192068349572743,0.127835888518379,0.0310862449671945,0,0,-0.183756041824218,0.014762759040307,0.135466197304324,0.0308224442468983,0,0
"result.262",-0.0111049045955782,-0.010216080498737,0.0951780221402453,0.0951780221402453,0.000539352529531946,0.000552990025443237,0.0919628044243416,0.0221342303318495,0,0,8.83959004349776e-06,0.000489223150161907,0.091969696698828,0.0221344983274412,0.0382252633254045,0.013691415542415,0.129915403030509,0.0312996409469444,0,0,0.0147853890216116,-0.000655653322673131,0.134700336793563,0.0314774749751471,0,0,-0.0371465582663406,-0.0125854354915285,0.130194687471027,0.0313054165090387,0,0,-0.0369951982127679,-0.0197765076748008,0.1345037627076,0.0315455981471026,0,0
