"","cali_intc_extAvg_W0","cali_intc_extAvg_W1","cali_intc_estsd_extAvg_W0","cali_intc_estsd_extAvg_W1","cali_intc_byAvg_W0","cali_intc_byAvg_W1","cali_intc_estsd_byAvg_W0","cali_intc_estsd_byAvg_W1","cali_intc_rej_byAvg_W0","cali_intc_rej_byAvg_W1","cali_intc_byAgt_W0","cali_intc_byAgt_W1","cali_intc_estsd_byAgt_W0","cali_intc_estsd_byAgt_W1","cali_intc_byAvg_1fold_W0","cali_intc_byAvg_1fold_W1","cali_intc_estsd_byAvg_1fold_W0","cali_intc_estsd_byAvg_1fold_W1","cali_intc_rej_byAvg_1fold_W0","cali_intc_rej_byAvg_1fold_W1","cali_intc_extAvg_1fold_W0","cali_intc_extAvg_1fold_W1","cali_intc_estsd_extAvg_1fold_W0","cali_intc_estsd_extAvg_1fold_W1","cali_intc_rej_extAvg_1fold_W0","cali_intc_rej_extAvg_1fold_W1","cali_intc_byAvg_2fold_W0","cali_intc_byAvg_2fold_W1","cali_intc_estsd_byAvg_2fold_W0","cali_intc_estsd_byAvg_2fold_W1","cali_intc_rej_byAvg_2fold_W0","cali_intc_rej_byAvg_2fold_W1","cali_intc_extAvg_2fold_W0","cali_intc_extAvg_2fold_W1","cali_intc_estsd_extAvg_2fold_W0","cali_intc_estsd_extAvg_2fold_W1","cali_intc_rej_extAvg_2fold_W0","cali_intc_rej_extAvg_2fold_W1","cali_intc_byAvg_3fold_W0","cali_intc_byAvg_3fold_W1","cali_intc_estsd_byAvg_3fold_W0","cali_intc_estsd_byAvg_3fold_W1","cali_intc_rej_byAvg_3fold_W0","cali_intc_rej_byAvg_3fold_W1","cali_intc_extAvg_3fold_W0","cali_intc_extAvg_3fold_W1","cali_intc_estsd_extAvg_3fold_W0","cali_intc_estsd_extAvg_3fold_W1","cali_intc_rej_extAvg_3fold_W0","cali_intc_rej_extAvg_3fold_W1","cali_intc_byAvg_4fold_W0","cali_intc_byAvg_4fold_W1","cali_intc_estsd_byAvg_4fold_W0","cali_intc_estsd_byAvg_4fold_W1","cali_intc_rej_byAvg_4fold_W0","cali_intc_rej_byAvg_4fold_W1","cali_intc_extAvg_4fold_W0","cali_intc_extAvg_4fold_W1","cali_intc_estsd_extAvg_4fold_W0","cali_intc_estsd_extAvg_4fold_W1","cali_intc_rej_extAvg_4fold_W0","cali_intc_rej_extAvg_4fold_W1","cali_intc_byAvg_5fold_W0","cali_intc_byAvg_5fold_W1","cali_intc_estsd_byAvg_5fold_W0","cali_intc_estsd_byAvg_5fold_W1","cali_intc_rej_byAvg_5fold_W0","cali_intc_rej_byAvg_5fold_W1","cali_intc_extAvg_5fold_W0","cali_intc_extAvg_5fold_W1","cali_intc_estsd_extAvg_5fold_W0","cali_intc_estsd_extAvg_5fold_W1","cali_intc_rej_extAvg_5fold_W0","cali_intc_rej_extAvg_5fold_W1"
"result.228",-0.114371129427933,-0.0390928543298629,0.0943232334368437,0.0943232334368437,-0.0257016166430831,-0.000399087524320599,0.0900281960287536,0.0216747035401839,0,0,0.00137328873525997,-4.28368842073292e-05,0.0883210175499603,0.0216685774357444,-0.154702166827775,0.0292944249358826,0.204257656769472,0.0475520477994579,0,0,0.0465216988428803,0.0341344137463115,0.186607535846027,0.048554526163624,0,0,0.151644014484204,-0.061074618561732,0.185192683779426,0.0495707137967739,0,0,-0.127351516727855,-0.103978149158679,0.221106274963396,0.050096371611611,0,1,-0.368999977018089,-0.0281777446117028,0.225940837419586,0.0485948577595858,0,0,-0.604489972424994,-0.109842106069703,0.257896825707863,0.0502497373294136,1,1,-0.186904171732887,0.035146590275795,0.221758398336066,0.0480905063596628,0,0,0.0395725271036169,-0.0105978080290948,0.19001793928358,0.0490597175343589,0,0,0.430454217879131,0.0228159103401542,0.169396254755298,0.0485224268245526,0,0,0.0738916160666859,-0.0051806221381489,0.198937233310952,0.0490353933159035,0,0
"result.229",-0.0350905396816638,-0.0241394079379694,0.0894680338340457,0.0894680338340457,-0.00267776066144192,-0.00129183429092163,0.088983240116015,0.0217744609736996,0,0,-0.000481713555672699,2.34938264969997e-05,0.0887225933752732,0.0217526508021807,-0.0458188764945458,0.0713920544616885,0.211835642770345,0.0474930686168073,0,0,-0.0624453262106668,-0.0362680225437974,0.203695016503723,0.0491865205274021,0,0,-0.0205384667888796,-0.118625000197248,0.199874534452442,0.0507155519189747,0,0,0.16767079072498,-0.0697231563072515,0.182119262164267,0.0494963748539461,0,0,-0.0361174629841029,0.0247145981288072,0.197135947838492,0.0479454930718068,0,0,0.0616740114398033,-0.0956759692949057,0.190626672624186,0.0505685385712897,0,0,-0.118488884213777,-0.0126603451640431,0.200610933454559,0.0490109603553633,0,0,-0.258609966477303,0.00774889680317688,0.211565732707202,0.0484305330107307,0,0,0.207574887174095,0.0287195213161877,0.185405810272143,0.0482808005900911,0,0,-0.0837422078851325,0.0732212116529307,0.212276343331509,0.0477489952119852,0,0
"result.230",-0.131510718780171,0.0405176798644166,0.0924297337800415,0.0924297337800415,-0.0247645481626037,-0.000385138780036761,0.0893886356420606,0.0220281605085889,0,0,0.000314727506584776,0.000271357399066872,0.0877630811216955,0.022016755239303,0.208080438089731,-0.0810896986131444,0.179695181374236,0.050381209635314,0,0,-0.265801733115445,0.0457311495586224,0.229383120057359,0.0482504920427773,0,0,-0.0195391225892517,0.00525183021160762,0.204238106209751,0.0488543910410183,0,0,0.111973986922654,0.0405257446173079,0.176832371464597,0.048628886220307,0,0,0.089638148158879,0.0811721945853984,0.188501312042606,0.0479542399701146,0,0,-0.277205817262529,0.0135958657237675,0.22002120666271,0.0498012566236371,0,0,0.23097022204944,-0.00961636749346776,0.182780425174452,0.0499309273872864,0,0,-0.110696326412299,0.00680495589873588,0.210440858740055,0.0494441735118947,0,0,-0.632972426521817,0.00235634740942225,0.244180303756994,0.0491615535486724,0,0,-0.115823704033235,0.0959306835236493,0.196718282447185,0.0478875462227938,0,1
"result.231",-0.191186541272203,-0.055259105402238,0.0936039503538909,0.0936039503538909,-0.00562811167896983,0.000124842714999382,0.0876688011564311,0.0218034602481166,0,0,0.000310879196943095,0.000174150735690012,0.087192569744095,0.0218021258229937,0.100177575552473,-0.0225151001473007,0.194929668755381,0.0489050809168623,0,0,-0.187496173038213,-0.0270251113368426,0.211546275099948,0.0489874054680868,0,0,-0.139610623608626,-0.0015520435247341,0.207679030012766,0.0490667158432833,0,0,-0.0714541979335124,-0.0827194671492532,0.197245277308079,0.050587446585854,0,0,-0.0410874906655764,0.0147890225094676,0.190451621194003,0.0486788131022567,0,0,-0.265732580783697,-0.0540896771174142,0.217538044911637,0.0496587133019761,0,0,0.302885064565509,-0.0139786245607128,0.177784541589377,0.0488987961681728,0,0,-0.145373636862499,0.0220087183986959,0.206829164168656,0.0485084080223425,0,0,-0.250505084238629,0.0238809592982769,0.209322132906934,0.0482206902669407,0,0,-0.285876117743093,-0.134469989806376,0.213365218280758,0.0506616079249371,0,1
"result.232",-0.214572504341389,-0.0407827426771337,0.096087602695235,0.096087602695235,-0.0094163980083228,-0.00011261087375261,0.0867627019170238,0.0217959590856201,0,0,-5.04929680218541e-05,2.19043820519837e-05,0.0861624268727268,0.0217930935494953,0.0212028654242628,-0.0150920721484173,0.186361020645095,0.0488579781019881,0,0,-0.0585807156864106,-0.0275601790191978,0.202820359317378,0.0495856674905105,0,0,-0.235906548270582,-0.00489738943398414,0.216313353728826,0.0484430909380452,0,0,-0.471770752880749,0.0416510207500344,0.23225821993459,0.0473885596832536,1,0,0.0681045337733214,0.042340317587527,0.185725793132012,0.0481740428868592,0,0,-0.499631827253199,-0.0704530398591783,0.249400074209239,0.0501514808819366,1,0,0.182274927109525,0.0160018267996021,0.180651401182479,0.0487663111190505,0,0,-0.0511804050046467,-0.0468570416069439,0.198256161613526,0.0494886623784938,0,0,-0.0827577680781406,-0.0389157371734907,0.20098492830167,0.0494448077053107,0,0,0.00830117911806056,-0.100694473650383,0.191557242032954,0.0500523572858861,0,1
"result.233",-0.127919049080862,-0.0374470896848577,0.0900477872674839,0.0900477872674839,-0.00926794947738376,-0.00114856568056654,0.0849527050831447,0.0214883534221174,0,0,0.000216822057650558,-0.000535834297844889,0.0842346581819141,0.0214745358098117,0.0757126095854147,0.116726057770751,0.177445510961229,0.0467096512897758,0,0,-0.223530810243927,-0.0293852644110366,0.210089242833368,0.0490369386092089,0,0,-0.0440418259292683,-0.0150784094792028,0.193660633117526,0.047826258343484,0,0,-0.0855456580003315,0.0224573349418425,0.200075462875495,0.0477471789420967,0,0,-0.0105038855214645,-0.1311686038638,0.200367487550533,0.0496432904230101,0,0,-0.269643576722081,-0.0676777195586842,0.207023770558249,0.0494372759850601,0,0,0.280388445133745,0.0125290297555976,0.170778922023677,0.0480045467179198,0,0,-0.156558949840747,-0.0342218578086753,0.212578590013643,0.048832660448997,0,0,-0.347895090655346,0.0112490974138215,0.207547563539053,0.0480633481077839,0,0,0.0956837494027771,-0.078407941587735,0.176997801486915,0.0502774303773019,0,0
"result.234",0.0731607253947472,-0.0444911407672575,0.0864987804020369,0.0864987804020369,-0.0288645787103009,-0.000294460282030318,0.0904244692778085,0.0218995192563092,0,0,0.00373165740272211,0.00057094820266734,0.0883979500858267,0.0218868046270099,0.273781433850026,-0.0185172465306419,0.180902906272572,0.0490701988091094,0,0,0.190267385641997,-0.0431839790797011,0.187012370926373,0.0499656345486661,0,0,-0.393519426949829,0.0789622372825326,0.230823972155667,0.0474632272948397,0,0,-0.152911674576207,-0.0341175828400483,0.211604552252889,0.0497321487866992,0,0,-0.113850977749433,-0.00848372491485445,0.211519985327752,0.0490945110004006,0,0,0.14433912742096,-0.0511228238378913,0.18505382302988,0.0494873403047224,0,0,-0.309304447188313,-0.00609728667352167,0.219262549400005,0.0487928730938043,0,0,-0.0816753909313142,-0.099616263959923,0.201222393416886,0.0509967669388719,0,0,0.398570524486043,-0.0473362805736661,0.168466887516609,0.0504232584602113,0,0,0.2657841794183,0.00558494588127609,0.182192625122878,0.0490721414299582,0,0
"result.235",0.0472355090930446,-0.0129480308075529,0.0931956329710051,0.0931956329710051,-0.0723192225025773,-0.000228161465509251,0.0980929988151368,0.0215949148508384,0,0,0.00056711026030139,-6.91099524833601e-05,0.0923575763479952,0.0215918428119695,-0.0236525362511117,0.0127400298677952,0.200260008711551,0.0477019201688332,0,0,0.127209594347717,0.0189273754427117,0.196884515168619,0.0483219683781994,0,0,0.0695260949847866,0.0201092847058112,0.203080204002419,0.0481089469617835,0,0,0.0231216243508535,0.0536331381787837,0.206596468617498,0.0480302770534765,0,0,-1.08093690965489,-0.00186632861819816,0.321097364192769,0.0486239045697925,0,0,0.118272168454891,-0.0057847011984429,0.196660322353694,0.0481637997090885,0,0,0.28441394382254,-0.0693435542491386,0.189872125325211,0.0491001452551245,0,0,0.228166224289189,-0.130898632214003,0.20009745856064,0.050768362401926,0,1,0.38905329458579,0.037219760966184,0.182403365105311,0.0479035709184381,0,0,-0.260592065977427,-0.000617334246814219,0.241720087945988,0.048653974559881,0,0
"result.236",-0.116524275788626,-0.0404989704455621,0.093940203201823,0.093940203201823,-0.0237577915302285,-0.000126057723666734,0.0904740520985895,0.0216185045972,0,0,-0.00161518855423652,0.000126465030062741,0.0887081374392159,0.021613483710234,0.575160743688859,-0.0217471542530187,0.168532231418957,0.0486085612387166,0,0,0.220569215933981,-0.0587614511091275,0.192353945702063,0.0497571315451089,0,0,0.0453385737259516,0.0147028361502491,0.192660348399392,0.0482890987587465,0,0,0.178897963381735,-0.0375268030248814,0.176879780490594,0.0493055623134561,0,0,-0.243288482764348,-0.0377795938092458,0.202949943662272,0.0491552051139887,0,0,-0.523029597469701,-0.0632705264110962,0.248283361068485,0.0493200337303711,1,0,-0.332442691160279,-0.017695927056826,0.23620678508233,0.0481817925170373,0,0,-0.170825646922933,-0.0307149852414347,0.202649798195902,0.0485775593917454,0,0,-0.163557101141325,0.0618895503505078,0.211181344898568,0.0474675716276658,0,0,-0.288233313866213,-0.0122210864412707,0.230116515440054,0.048834159210241,0,0
"result.237",-0.254250137312564,-0.0189689373075484,0.0980432842038225,0.0980432842038225,-0.00522335702372519,-0.0002954762526302,0.0884176384659688,0.0217419618263767,0,0,0.00132873894291814,0.000240086252833999,0.0879860983099166,0.0217319115767023,0.292284216445539,0.0300703854827389,0.17769974649481,0.047958935997218,0,0,-0.603664476809267,-0.00442868588635658,0.256902208743177,0.0491711144674936,0,0,-0.0599118325914774,0.0758099366998598,0.204283483900785,0.0476010626624853,0,0,0.0503890343546839,0.0503104114043021,0.196622887202926,0.0486375909126704,0,0,-0.0987253875251092,-0.0257138274040849,0.203672956277231,0.0490258237449654,0,0,-0.0769604712737885,-0.0495729251157186,0.19431317421532,0.049870776990316,0,0,-0.0825148521137987,-0.0193967507984565,0.19980434709564,0.0489584109079559,0,0,-0.232379997118463,-0.0172053482890764,0.217549719985884,0.0486405137513164,0,0,-0.0772489293337797,-0.0622471252432082,0.203078716331067,0.0495382897272948,0,0,-0.408634775715988,-0.0739481386508924,0.230769250938085,0.0499589316620495,0,0
"result.238",-0.156218938428999,0.00533575059248003,0.0921138864000571,0.0921138864000571,-0.0114321947162811,0.000128699347087011,0.0851943123254757,0.021864663080188,0,0,0.00123718271040779,0.00011722989862345,0.084475774668614,0.0218632601801846,0.0683235461150685,-0.0501609134971644,0.182793962236888,0.0491720282999943,0,0,0.0366979563371551,0.00580217022718326,0.188163574874787,0.0485846799080734,0,0,-0.0375410656768431,-0.0115803977045973,0.191301230909989,0.0492841946530715,0,0,0.217654581297063,0.0191854184456092,0.169237884377234,0.0480432149095655,0,0,0.231066278995881,0.031437861945598,0.172327345599738,0.0483681156972315,0,0,-0.537739878183682,-0.0816015892903031,0.249615024485005,0.0508450514222252,1,0,-9.118451212184e-05,0.00325679941069382,0.189782863679552,0.0489100719857045,0,0,-0.577587460235157,0.0381771073222226,0.242986568650692,0.0479929937842268,1,0,-0.31891854850339,0.0276901465809049,0.216295965854392,0.0487199541261498,0,0,0.0798801086396263,0.0451156462576882,0.179861505923387,0.0475895130550794,0,0
"result.239",0.0356509134782962,0.0408342854272034,0.0887811952227206,0.0887811952227206,-0.00569258892309966,-0.000252957288862003,0.091219108715734,0.0221788849457369,0,0,-6.117833120603e-05,4.97046508052347e-05,0.0908375920461126,0.0221712621309697,-0.13508126821946,-0.0294836123239368,0.216034512557051,0.0496685299017391,0,0,0.186764654057286,-0.00119065954372149,0.181909279776649,0.0491064339780729,0,0,-0.0713706346341208,0.0246503957908599,0.207306093522166,0.0492385112408593,0,0,-0.0608556212032639,0.0609794082156184,0.211635045058991,0.0484273020383639,0,0,-0.001612143036306,0.0547861213195465,0.204834327827012,0.0491638507767123,0,0,0.307638699045599,0.0452069278014905,0.176338578641151,0.0489087238200926,0,0,-0.0793276197716011,-0.0554622814580287,0.206068543362451,0.0509347009950517,0,0,0.0047367079812502,0.038147372242262,0.197716506629529,0.048213917863286,0,0,0.258928721045989,0.00424459022724907,0.185617162407944,0.0489618791047102,0,0,-0.260029872489391,0.0610283784203677,0.225004528102095,0.0482819997531437,0,0
"result.240",-0.0706692567321818,0.00607737029802441,0.0922878832718901,0.0922878832718901,-0.0242159066081646,-0.000434180551320038,0.091527975412542,0.0217909256925947,0,0,0.00245950706483974,-0.000133938101676238,0.0896751631729381,0.0217844786952929,0.354952234306722,0.0100474291345693,0.179565235903547,0.0490363871152421,0,0,0.000728530484252272,0.0615032596253635,0.203260996655496,0.0479577455062622,0,0,0.176200927084044,-0.0275050025441084,0.183201006584707,0.0492345021564625,0,0,-0.152599274135319,0.0471533958464485,0.224541139306211,0.0478697177943653,0,0,-0.481134515492809,-0.0602666885283609,0.241747024423826,0.0492867935247818,0,0,-0.0811042207956393,-0.0537869341438204,0.195515501685788,0.0496538582586337,0,0,0.00843474323331521,0.0839630609854917,0.198453955227567,0.0475333443758784,0,0,-0.0227205520176131,-0.00957333519920703,0.20649442266451,0.0491507453355478,0,0,-0.179532922172095,-0.00840970180419198,0.220346652187219,0.048538928534078,0,0,-0.0976507671965895,-0.0149095346386625,0.201997842165555,0.0489158918903411,0,0
"result.241",-0.122708783104692,0.0162235159821973,0.0962426895039454,0.0962426895039454,-0.0117653534523094,-0.000349526858429129,0.0928415477089142,0.0220088710645012,0,0,-0.000593752189064439,0.000165926713737625,0.0918934768571877,0.0220016676916037,0.231621617057923,0.0428236602350983,0.194828611576294,0.048590589395931,0,0,-0.197525423212351,0.0572504623580591,0.230540693228814,0.0487599456872695,0,0,0.0179284858887369,-0.0573326803943167,0.20419538552945,0.0505613852315941,0,0,-0.0502305839150144,0.0366385053465736,0.205603219970538,0.0487252513644488,0,0,0.0557913923029691,0.00431254897808403,0.197024607236994,0.0489836185237387,0,0,0.0588523861598677,-0.0239022538575396,0.203942275639133,0.049474840648393,0,0,0.105348269124696,0.0310889172295505,0.199981714476996,0.0485835704477719,0,0,-0.0622778824869612,0.001080052812363,0.208724041699944,0.0490084187838088,0,0,-0.469516531635872,-0.0226400803405617,0.241969740247377,0.0493474954422288,0,0,-0.362362412068999,0.0100508132515302,0.227215749802708,0.0490964034304331,0,0
"result.242",0.175515198405911,-0.074860332313374,0.0872821446744092,0.0872821446744092,-0.015115029800869,-0.000603795980946635,0.0935883359332151,0.021683799823985,0,0,-0.00280986431631288,-0.000194010489295311,0.0923838680567913,0.0216751046208014,-0.251906881884689,0.0248133768246215,0.225357922312478,0.0478334196327956,0,0,0.241415002638044,-0.059765893001719,0.180479680166748,0.0499412953772487,0,0,0.11771349827804,0.00678054588644423,0.203246617515626,0.048436804500784,0,0,0.206885562494531,-0.0900727948703951,0.196461978943514,0.0505997212390653,0,0,-0.15222207096617,-0.0284886472357572,0.211625986639369,0.0494952421326795,0,0,0.0147754709132145,-0.0300615064021702,0.215231150275187,0.0492292522729402,0,0,-0.307906037490896,0.0701561862023339,0.226118764011567,0.0475266273511151,0,0,-0.0927063628646514,-0.121776312405119,0.207137182804,0.0512754047179478,0,1,0.51874634305937,-0.0762804415823755,0.180000114759736,0.0491401584672679,0,0,0.507206318848414,-0.072625154887467,0.176534051380302,0.049566110994847,1,0
"result.243",-0.0297521679612415,0.00619586213995735,0.087167660102436,0.087167660102436,-0.0347722977706855,-0.000124158312941717,0.0882273674702683,0.0217087795491398,0,0,-0.000696572999678648,8.02271160961847e-05,0.085925743633452,0.0217055817512286,-0.153277971954875,0.0493161418962085,0.196986543866353,0.0477847245792866,0,0,-0.193967086552979,0.0373613349245284,0.203372086207628,0.0481616766846475,0,0,0.485564680445974,-0.0283884408355896,0.163085561246845,0.048625644291459,0,0,-0.0735941328228779,0.0257123859181726,0.211329271943478,0.0477568856058961,0,0,0.193313989553602,0.0201816240979833,0.183284445811115,0.0482122272860988,0,0,-0.0499875858895067,0.0164627516391526,0.192100607323997,0.0479421948649273,0,0,-0.656487428187561,-0.00464626357864474,0.242304401097817,0.0489270895476039,0,0,0.131142289441112,-0.0268175374964537,0.17983790906587,0.0485513905504839,0,0,-0.0429747587105666,-0.037083853144666,0.200751003674737,0.0491618481977209,0,0,0.0376456760180439,-0.0217396242856132,0.187924192602242,0.0487051344181138,0,0
"result.244",0.0627416891205055,0.00396335637165452,0.0939474416949024,0.0939474416949024,-0.0197836254301045,-0.000792746356344653,0.0962255269795519,0.0218315435179347,0,0,-0.00214893931823412,0.00014002374757594,0.0947041802337111,0.0218187611853193,0.0596795285670776,-0.066880666198579,0.204833701647701,0.0496709397421058,0,0,0.13277913858127,0.0439800874249463,0.203332359836032,0.0479974382070302,0,0,0.277924306050029,0.0275421523088614,0.203321892111926,0.0482065452446772,0,0,-0.229771759071451,-0.00432334640688083,0.24174807778936,0.049317079582516,0,0,0.30524130141407,0.00315745283130002,0.18830475977419,0.0491154726837718,0,0,0.108728803161309,-0.0128408739256994,0.224666539969767,0.0488216720373839,0,0,-0.255983742165402,0.093536921585148,0.229369787293978,0.0472869845909024,0,0,0.274482365910342,0.00553459155828076,0.186613363276227,0.0489683334144207,0,0,-0.485779521016297,-0.0613195923084537,0.250003956657295,0.0498041345377774,0,0,0.0274898970210585,-0.0125336767923742,0.194003988838614,0.049077902508468,0,0
"result.245",0.166617791015608,-0.0416504019813826,0.086245437683271,0.086245437683271,-0.00875878988408491,-0.00104859965061402,0.0931189298117279,0.0216268363668368,0,0,-0.000901175752883358,0.000222564112417842,0.0923428753128671,0.0216066007900435,-0.0282699049075301,-0.028704845174427,0.206891203202617,0.0485941023607119,0,0,0.404483116031634,-0.0269470653204362,0.183759636206775,0.0483030074512454,0,0,0.0693425575014867,0.00221381893205598,0.203397287438516,0.0480445126696383,0,0,0.138197662740879,-0.0773590715968973,0.197414753229184,0.0497403140252198,0,0,-0.4166894854842,-0.0195482253474703,0.231283853920944,0.048554884998578,0,0,-0.0439394259965297,-0.0164051184069611,0.201599553697947,0.0482317660369521,0,0,0.0283085180594693,0.108553010159422,0.212896292702373,0.0466125828751226,0,0,0.114141351354813,-0.0199438497397665,0.193153582000765,0.0494100070632416,0,0,0.30351436541035,-0.0677567568226506,0.186632647990827,0.0499892983685075,0,0,0.220206250947245,-0.067596904842852,0.188325781910408,0.0502168139775798,0,0
"result.246",-0.182629502124072,0.013995191049584,0.0948509884248185,0.0948509884248185,-0.0150660399143385,-0.000773250262826955,0.0877002352044756,0.0217716476890515,0,0,0.00144558919367282,0.000200377379563253,0.0867261516260225,0.0217582265267589,-0.0833668782385359,0.0727632356763587,0.193351515479237,0.0476200748582065,0,0,-0.248858344164085,0.0344186874298036,0.21668734969833,0.0484416226651377,0,0,0.214413290833847,-0.0375280586493603,0.181392468708272,0.0490756269803098,0,0,0.429557495876018,-0.0547509950213998,0.173697370175306,0.049377899063349,1,0,-0.0442368664578419,-0.0119228172577023,0.199594506665975,0.0491386186707111,0,0,-0.328130682645891,0.0872731510923418,0.220787459723627,0.0474262040086535,0,0,-0.404276616944319,0.0546372541506688,0.228090338408289,0.0475382554907572,0,0,-0.0859540593425919,0.0240853167176462,0.193203738734236,0.0484819419638329,0,0,0.242136871235157,-0.0818158652340996,0.178089608537865,0.0500418450744924,0,0,-0.67976192034381,-0.021050204970472,0.2560903709232,0.0487210487642126,1,0
"result.247",-0.078641343541724,-0.0165326275058902,0.0906048837049228,0.0906048837049228,-0.00441692568585407,-0.000835094483289009,0.0872533927876723,0.021843634879066,0,0,-0.00315758869200295,8.22366099949539e-05,0.0870312746295779,0.021830945130907,-0.00599525084459034,-0.0674141589218757,0.192341410188133,0.0498087731940875,0,0,-0.176381379933807,-0.0707802938234078,0.215809286208376,0.0495507380237544,0,0,-0.0862586166244837,0.0164862971509329,0.200386927470583,0.0481720296466955,0,0,-0.0304085315480864,-0.0323656144883319,0.195931238198533,0.0495386014766444,0,0,0.342610009767209,0.0851317932901461,0.181071274053323,0.047333719845784,0,0,-0.0617023390293369,0.0237105672674576,0.202952912052122,0.0485602327137747,0,0,-0.202951397059852,-0.0114388096666916,0.207058118588564,0.0492406747343929,0,0,-0.158081125378967,-0.00337539980554538,0.207356142969866,0.0489554165137244,0,0,-0.069489373667554,-0.0269405942689567,0.194664857403022,0.0496640649054252,0,0,0.0333666581815769,0.000147603320376541,0.190943815859456,0.0486360312512842,0,0
"result.248",-0.259440468949149,-0.0398245554421544,0.0948408101114783,0.0948408101114783,-0.0101289340448531,-0.000466027188972041,0.0862376983343763,0.0215980910688121,0,0,0.000562846217578574,9.41619367638684e-05,0.0854531658006656,0.0215905629668283,0.0833315405659716,0.014459282312733,0.186376047427881,0.0478304772675138,0,0,-0.312601472570386,0.0357623917972435,0.219555555557077,0.0475406264257098,0,0,0.179317651956426,0.0387584471618979,0.184972409450315,0.0476294192832608,0,0,-0.304081274436902,-0.0805684837184325,0.21967764298701,0.0499933396633476,0,0,0.175079475177049,-0.0203163608652222,0.17690942618463,0.0485290008190858,0,0,0.0295588651127963,0.07214257796219,0.190656397869414,0.0468049972628533,0,0,-0.141704207551871,0.0314588821553998,0.196085873965734,0.0478648801940358,0,0,-0.325422634185747,-0.0716344938275922,0.219513759755396,0.0498350543413577,0,0,-0.34666913037184,-0.0666903867096687,0.219823021465369,0.049620221506578,0,0,-0.384655828665504,-0.154824769424181,0.210949136083176,0.0514883001498399,0,1
"result.249",-0.0788550200007766,0.0410090872660399,0.0920618093848888,0.0920618093848888,-0.0131429327631453,0.000552278380624457,0.0892103308077534,0.0222608983431695,0,0,0.000935008825943051,0.000619774039861879,0.0882051422042532,0.0222588964554122,0.168003871713368,-0.0329734558215197,0.183383399974982,0.0503303758750509,0,0,-0.263244094384171,0.00498777217431958,0.220342986309547,0.0489793639758435,0,0,0.0651989751802391,0.0269611836699178,0.192885459089109,0.0495564188034129,0,0,-0.327847063752739,0.0796081810786581,0.236069333234806,0.0484170104494782,0,0,-0.362551287230518,0.017895931739573,0.224911364677204,0.0495016189931429,0,0,-0.0973044474760485,0.0603838221640355,0.200918339342208,0.0483942908466014,0,0,-0.0930137089351318,-0.00149581071802893,0.21234043583101,0.0496540546402357,0,0,0.239548207099392,0.0109976270721145,0.182640403375841,0.0494270899353187,0,0,0.156647485456317,-0.00762645696681987,0.183881160334596,0.0498419413658551,0,0,0.0545722985096826,0.049068033841072,0.189311257318795,0.0487371625933215,0,0
"result.250",0.161467377966917,-0.0267150662445584,0.0905774483704442,0.0905774483704442,-0.00215919983123848,-0.000510273783504283,0.0992259983257988,0.0217504388019495,0,0,-0.00138430724180401,-4.98249752466742e-05,0.0990358689375365,0.0217418506074601,-0.040704216400667,0.0631264113242548,0.220674646694916,0.0475596904801127,0,0,0.096928567238173,-0.0277063031786101,0.211079466207814,0.0493164469573233,0,0,-0.158352990909928,-0.0648384718754609,0.235863130364936,0.0497810331969498,0,0,0.183121401404306,-0.0416993775907803,0.207366317034971,0.049156902385205,0,0,-0.0706940766577674,0.0593920204845268,0.220531694335291,0.0481728646624801,0,0,0.0462854112714067,0.0151970509788993,0.205657965206794,0.0488313890700586,0,0,0.0496089592938336,-0.043601495703574,0.220706287617105,0.0489814861714982,0,0,0.162896449438267,-0.0798301772754129,0.197549371208893,0.0503373241471174,0,0,0.209346325518337,-0.0166298331472681,0.211604627946584,0.0486822239970004,0,0,0.318105060482434,0.000463475843111818,0.191033539265483,0.0482735540416255,0,0
"result.251",-0.235069449191294,-0.050813090989742,0.0966681454084333,0.0966681454084333,-0.0184105861622713,0.000159011345005248,0.086855776226644,0.021783113452346,0,0,0.00113086135386714,0.000239978072239358,0.0856633288952052,0.0217797684449983,0.0838491991043926,0.0284500801542156,0.187640368386982,0.0479479053499052,0,0,-0.172702393833115,-0.00364647204583558,0.21074872684369,0.0489912511909003,0,0,0.332669243952844,0.0209926319010593,0.167963845278288,0.0489373827338973,0,0,-0.0234538048311008,-0.105663899764707,0.211352115415559,0.0508507109203218,0,1,-0.143004943032369,-0.0469433836289387,0.203556918387116,0.0492975905714235,0,0,-0.0901746681571785,-0.0470609850057117,0.194571990706335,0.0498661258797412,0,0,-0.372707419185918,-0.0222275857370569,0.22100836215121,0.048822658631747,0,0,-0.146660690305771,-0.052184668049559,0.200103507155737,0.0493587041417907,0,0,0.00714098834969428,0.0205233140357469,0.190907605202835,0.0485370749182061,0,0,-0.742355688829305,-0.0455094300828972,0.264006381839134,0.0493406305861024,1,0
